 ASCII output data for Electronics Workbench circuit lpf2.ewb
        Time           V1           V2           V3           V4
      0.2495      6.45011         6.09      5.84135      5.71175
        0.25      6.44329      6.09256      5.84432      5.71498
      0.2505      6.44143      6.09503      5.84729      5.71821
       0.251      6.44019      6.09742      5.85025      5.72143
      0.2515      6.43213      6.09957      5.85319      5.72464
       0.252      6.41973       6.1014      5.85612      5.72785
      0.2525      6.41043      6.10298      5.85902      5.73105
       0.253      6.40052      6.10433      5.86189      5.73424
      0.2535      6.39741       6.1056      5.86473      5.73742
       0.254      6.39307      6.10678      5.86753       5.7406
      0.2545      6.38502      6.10777      5.87031      5.74376
       0.255       6.3813       6.1087      5.87304      5.74691
      0.2555      6.37758      6.10955      5.87575      5.75006
       0.256      6.38254      6.11055      5.87842      5.75319
      0.2565      6.38502      6.11162      5.88106       5.7563
       0.257       6.3875      6.11276      5.88368      5.75941
      0.2575      6.38998      6.11397      5.88628      5.76251
       0.258      6.39245      6.11524      5.88886      5.76559
      0.2585      6.40175      6.11673      5.89142      5.76866
       0.259      6.40423      6.11827      5.89397      5.77171
      0.2595      6.40423       6.1198      5.89651      5.77476
        0.26      6.41043      6.12146      5.89904      5.77779
      0.2605      6.41415       6.1232      5.90156      5.78081
       0.261      6.41663      6.12497      5.90408      5.78381
      0.2615      6.41477      6.12667      5.90659      5.78681
       0.262      6.41291       6.1283      5.90908      5.78979
      0.2625      6.41415      6.12995      5.91157      5.79276
       0.263      6.40795      6.13143      5.91405      5.79572
      0.2635      6.39928      6.13269      5.91651      5.79866
       0.264      6.39121      6.13375      5.91894       5.8016
      0.2645       6.3844      6.13466      5.92136      5.80452
       0.265      6.37758      6.13543      5.92374      5.80743
      0.2655      6.36394      6.13588      5.92609      5.81032
       0.266      6.35216      6.13609       5.9284       5.8132
      0.2665      6.34348      6.13614      5.93067      5.81607
       0.267       6.3348      6.13603       5.9329      5.81892
      0.2675      6.32612      6.13577      5.93509      5.82175
       0.268      6.31372      6.13528      5.93722      5.82457
      0.2685      6.30256       6.1346      5.93931      5.82736
       0.269      6.29388      6.13379      5.94134      5.83014
      0.2695      6.29202      6.13302      5.94332       5.8329
        0.27       6.2852      6.13217      5.94525      5.83564
      0.2705      6.28148      6.13132      5.94714      5.83836
       0.271        6.279       6.1305      5.94898      5.84106
      0.2715      6.28024      6.12978      5.95078      5.84374
       0.272      6.28768      6.12932      5.95254      5.84639
      0.2725       6.2945      6.12909      5.95428      5.84902
       0.273      6.30194      6.12908        5.956      5.85163
      0.2735         6.31      6.12931       5.9577      5.85422
       0.274      6.31744      6.12974      5.95939      5.85678
      0.2745      6.32302      6.13033      5.96108      5.85933
       0.275      6.32798      6.13104      5.96277      5.86185
      0.2755      6.33914      6.13203      5.96445      5.86435
       0.276      6.34844      6.13324      5.96615      5.86684
      0.2765      6.35712      6.13463      5.96785       5.8693
       0.277      6.36022      6.13607      5.96957      5.87174
      0.2775      6.36022      6.13748       5.9713      5.87417
       0.278      6.36022      6.13887      5.97303      5.87658
      0.2785      6.36394      6.14032      5.97477      5.87898
       0.279      6.36518      6.14178      5.97653      5.88136
      0.2795      6.36084       6.1431      5.97828      5.88372
        0.28      6.35588      6.14428      5.98004      5.88607
      0.2805      6.35216      6.14536      5.98179      5.88841
       0.281      6.35216      6.14643      5.98355      5.89073
      0.2815      6.34844      6.14741      5.98529      5.89303
       0.282      6.34038      6.14818      5.98703      5.89533
      0.2825      6.33542      6.14884      5.98875       5.8976
       0.283      6.33356      6.14947      5.99046      5.89987
      0.2835      6.33294      6.15009      5.99216      5.90212
       0.284       6.3348      6.15077      5.99385      5.90436
      0.2845      6.33232       6.1514      5.99552      5.90658
       0.285       6.3317      6.15202      5.99718      5.90879
      0.2855       6.3317      6.15265      5.99883      5.91099
       0.286      6.33418      6.15335      6.00047      5.91317
      0.2865      6.33604       6.1541       6.0021      5.91534
       0.287      6.34224        6.155      6.00373      5.91749
      0.2875      6.34968      6.15607      6.00535      5.91964
       0.288       6.3627      6.15744      6.00698      5.92177
      0.2885      6.36642      6.15887      6.00862      5.92388
       0.289      6.37696      6.16052      6.01027      5.92599
      0.2895      6.38811      6.16241      6.01193      5.92809
        0.29      6.39989      6.16452      6.01362      5.93017
      0.2905      6.40857      6.16678      6.01533      5.93225
       0.291      6.41353      6.16909      6.01706      5.93432
      0.2915      6.41849      6.17145      6.01882      5.93638
       0.292      6.42407      6.17387      6.02059      5.93843
      0.2925      6.43089      6.17638       6.0224      5.94048
       0.293      6.43151      6.17883      6.02422      5.94252
      0.2935      6.43213      6.18123      6.02606      5.94456
       0.294      6.43027      6.18351      6.02792      5.94659
      0.2945      6.43027      6.18572      6.02979      5.94862
       0.295      6.42469      6.18774      6.03166      5.95065
      0.2955      6.42345      6.18969      6.03354      5.95267
       0.296      6.41725      6.19143      6.03543      5.95469
      0.2965      6.40857      6.19293       6.0373       5.9567
       0.297      6.40238      6.19426      6.03917      5.95871
      0.2975      6.39804      6.19546      6.04102      5.96072
       0.298      6.39307      6.19653      6.04286      5.96273
      0.2985      6.39121      6.19755      6.04468      5.96472
       0.299      6.38688      6.19846      6.04649      5.96672
      0.2995       6.3844      6.19931      6.04827      5.96871
         0.3       6.3844      6.20017      6.05004      5.97069
      0.3005      6.38192      6.20096      6.05179      5.97267
       0.301      6.38316      6.20179      6.05353      5.97464
      0.3015      6.38688      6.20271      6.05525      5.97661
       0.302      6.38998      6.20369      6.05696      5.97857
      0.3025      6.39307      6.20475      6.05866      5.98052
       0.303       6.3875      6.20566      6.06034      5.98247
      0.3035      6.38873       6.2066      6.06202      5.98441
       0.304      6.39989       6.2078      6.06369      5.98634
      0.3045      6.40362      6.20907      6.06535      5.98827
       0.305      6.40609      6.21038      6.06702      5.99019
      0.3055      6.40609      6.21167      6.06868       5.9921
       0.306      6.41229      6.21308      6.07034      5.99401
      0.3065      6.41353      6.21449        6.072      5.99591
       0.307      6.41601      6.21594      6.07366      5.99781
      0.3075      6.41353      6.21729      6.07532       5.9997
       0.308      6.40671      6.21846      6.07697      6.00158
      0.3085      6.40362      6.21954      6.07861      6.00346
       0.309      6.39804      6.22047      6.08025      6.00534
      0.3095      6.38998      6.22121      6.08186       6.0072
        0.31      6.38936      6.22193      6.08346      6.00906
      0.3105       6.3813      6.22247      6.08505      6.01092
       0.311      6.37572      6.22288      6.08661      6.01276
      0.3115      6.36518      6.22306      6.08814       6.0146
       0.312      6.35836      6.22311      6.08965      6.01643
      0.3125      6.35402      6.22308      6.09112      6.01825
       0.313      6.34596       6.2229      6.09257      6.02006
      0.3135        6.341      6.22264      6.09398      6.02187
       0.314      6.33418      6.22227      6.09536      6.02366
      0.3145      6.33294      6.22191      6.09671      6.02544
       0.315      6.32984      6.22153      6.09803      6.02721
      0.3155       6.3348      6.22132      6.09932      6.02897
       0.316      6.33666      6.22119      6.10059      6.03072
      0.3165      6.33914      6.22116      6.10184      6.03245
       0.317      6.34348      6.22126      6.10307      6.03417
      0.3175      6.34968      6.22153      6.10429      6.03588
       0.318      6.35898      6.22204      6.10551      6.03758
      0.3185       6.3689      6.22279      6.10672      6.03927
       0.319      6.37448      6.22367      6.10794      6.04094
      0.3195       6.3751      6.22455      6.10916      6.04261
        0.32      6.37634      6.22544      6.11038      6.04426
      0.3205      6.38316      6.22649      6.11161       6.0459
       0.321      6.38998      6.22767      6.11285      6.04754
      0.3215      6.39555      6.22897       6.1141      6.04916
       0.322      6.40114      6.23036      6.11536      6.05077
      0.3225      6.40238      6.23175      6.11663      6.05238
       0.323      6.40609      6.23319      6.11791      6.05398
      0.3235      6.40795      6.23464      6.11921      6.05557
       0.324      6.41043      6.23611      6.12051      6.05715
      0.3245      6.41105      6.23755      6.12183      6.05873
       0.325      6.40609      6.23884      6.12315       6.0603
      0.3255      6.40299      6.24002      6.12447      6.06187
       0.326      6.39431      6.24098      6.12579      6.06343
      0.3265      6.39184      6.24186      6.12711      6.06498
       0.327      6.39245      6.24274      6.12842      6.06653
      0.3275      6.38811      6.24351      6.12972      6.06807
